#group,false,false,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string,string
#default,_result,,,,,,
,result,table,_time,_value,_field,_measurement,company
,,0,2015-07-14T16:00:00Z,45.31,low,Stock_Price,Microsoft
,,0,2015-07-14T16:00:00Z,22880260.0,volume,Stock_Price,Microsoft
,,0,2015-07-15T16:00:00Z,45.89,high,Stock_Price,Microsoft
,,0,2015-07-15T16:00:00Z,45.68,open,Stock_Price,Microsoft
,,0,2015-07-15T16:00:00Z,26629615.0,volume,Stock_Price,Microsoft
,,0,2015-07-15T16:00:00Z,45.43,low,Stock_Price,Microsoft
,,0,2015-07-15T16:00:00Z,45.76,close,Stock_Price,Microsoft
,,0,2015-07-16T16:00:00Z,46.66,close,Stock_Price,Microsoft
,,0,2015-07-16T16:00:00Z,45.97,low,Stock_Price,Microsoft
,,0,2015-07-16T16:00:00Z,46.69,high,Stock_Price,Microsoft
,,0,2015-07-16T16:00:00Z,26271673.0,volume,Stock_Price,Microsoft
,,0,2015-07-16T16:00:00Z,46.01,open,Stock_Price,Microsoft
,,0,2015-07-17T16:00:00Z,46.55,open,Stock_Price,Microsoft
,,0,2015-07-17T16:00:00Z,29467107.0,volume,Stock_Price,Microsoft
,,0,2015-07-17T16:00:00Z,46.26,low,Stock_Price,Microsoft
,,0,2015-07-17T16:00:00Z,46.78,high,Stock_Price,Microsoft
,,0,2015-07-17T16:00:00Z,46.62,close,Stock_Price,Microsoft
,,0,2015-07-20T16:00:00Z,46.92,close,Stock_Price,Microsoft
,,0,2015-07-20T16:00:00Z,30631905.0,volume,Stock_Price,Microsoft
,,0,2015-07-20T16:00:00Z,46.65,open,Stock_Price,Microsoft
,,0,2015-07-20T16:00:00Z,46.44,low,Stock_Price,Microsoft
,,0,2015-07-20T16:00:00Z,47.13,high,Stock_Price,Microsoft
,,0,2015-07-21T16:00:00Z,42781899.0,volume,Stock_Price,Microsoft
,,0,2015-07-21T16:00:00Z,46.78,open,Stock_Price,Microsoft
,,0,2015-07-21T16:00:00Z,47.28,close,Stock_Price,Microsoft
,,0,2015-07-21T16:00:00Z,46.48,low,Stock_Price,Microsoft
,,0,2015-07-21T16:00:00Z,47.33,high,Stock_Price,Microsoft
,,0,2015-07-22T16:00:00Z,59152427.0,volume,Stock_Price,Microsoft
,,0,2015-07-22T16:00:00Z,45.2,low,Stock_Price,Microsoft
,,0,2015-07-22T16:00:00Z,45.44,open,Stock_Price,Microsoft
,,0,2015-07-22T16:00:00Z,45.54,close,Stock_Price,Microsoft
,,0,2015-07-22T16:00:00Z,46.93,high,Stock_Price,Microsoft
,,0,2015-07-23T16:00:00Z,46.23,high,Stock_Price,Microsoft
,,0,2015-07-23T16:00:00Z,45.27,open,Stock_Price,Microsoft
,,0,2015-07-23T16:00:00Z,33934010.0,volume,Stock_Price,Microsoft
,,0,2015-07-23T16:00:00Z,46.11,close,Stock_Price,Microsoft
,,0,2015-07-23T16:00:00Z,45.1,low,Stock_Price,Microsoft
,,0,2015-07-24T16:00:00Z,45.91,open,Stock_Price,Microsoft
,,0,2015-07-24T16:00:00Z,32333244.0,volume,Stock_Price,Microsoft
,,0,2015-07-24T16:00:00Z,45.94,close,Stock_Price,Microsoft
,,0,2015-07-24T16:00:00Z,46.32,high,Stock_Price,Microsoft
,,0,2015-07-24T16:00:00Z,45.8,low,Stock_Price,Microsoft
,,0,2015-07-27T16:00:00Z,45.25,low,Stock_Price,Microsoft
,,0,2015-07-27T16:00:00Z,45.35,close,Stock_Price,Microsoft
,,0,2015-07-27T16:00:00Z,39701420.0,volume,Stock_Price,Microsoft
,,0,2015-07-27T16:00:00Z,46.01,high,Stock_Price,Microsoft
,,0,2015-07-27T16:00:00Z,45.94,open,Stock_Price,Microsoft
,,0,2015-07-28T16:00:00Z,44.79,low,Stock_Price,Microsoft
,,0,2015-07-28T16:00:00Z,45.34,close,Stock_Price,Microsoft
,,0,2015-07-28T16:00:00Z,34328948.0,volume,Stock_Price,Microsoft
,,0,2015-07-28T16:00:00Z,45.64,high,Stock_Price,Microsoft
,,0,2015-07-28T16:00:00Z,45.58,open,Stock_Price,Microsoft
,,0,2015-07-29T16:00:00Z,45.4,open,Stock_Price,Microsoft
,,0,2015-07-29T16:00:00Z,45.26,low,Stock_Price,Microsoft
,,0,2015-07-29T16:00:00Z,46.78,high,Stock_Price,Microsoft
,,0,2015-07-29T16:00:00Z,40945864.0,volume,Stock_Price,Microsoft
,,0,2015-07-29T16:00:00Z,46.29,close,Stock_Price,Microsoft
,,0,2015-07-30T16:00:00Z,45.93,low,Stock_Price,Microsoft
,,0,2015-07-30T16:00:00Z,46.26,open,Stock_Price,Microsoft
,,0,2015-07-30T16:00:00Z,46.88,close,Stock_Price,Microsoft
,,0,2015-07-30T16:00:00Z,39777883.0,volume,Stock_Price,Microsoft
,,0,2015-07-30T16:00:00Z,47.4,high,Stock_Price,Microsoft
,,0,2015-07-31T16:00:00Z,47.37,high,Stock_Price,Microsoft
,,0,2015-07-31T16:00:00Z,46.7,close,Stock_Price,Microsoft
,,0,2015-07-31T16:00:00Z,46.5,low,Stock_Price,Microsoft
,,0,2015-07-31T16:00:00Z,31201480.0,volume,Stock_Price,Microsoft
,,0,2015-07-31T16:00:00Z,47.29,open,Stock_Price,Microsoft
,,0,2015-08-03T16:00:00Z,47.0,high,Stock_Price,Microsoft
,,0,2015-08-03T16:00:00Z,46.81,close,Stock_Price,Microsoft
,,0,2015-08-03T16:00:00Z,46.45,low,Stock_Price,Microsoft
,,0,2015-08-03T16:00:00Z,24125886.0,volume,Stock_Price,Microsoft
,,0,2015-08-03T16:00:00Z,46.98,open,Stock_Price,Microsoft
,,0,2015-08-04T16:00:00Z,47.54,close,Stock_Price,Microsoft
,,0,2015-08-04T16:00:00Z,33403916.0,volume,Stock_Price,Microsoft
,,0,2015-08-04T16:00:00Z,47.71,high,Stock_Price,Microsoft
,,0,2015-08-04T16:00:00Z,46.68,low,Stock_Price,Microsoft
,,0,2015-08-04T16:00:00Z,46.75,open,Stock_Price,Microsoft
,,0,2015-08-05T16:00:00Z,47.98,open,Stock_Price,Microsoft
,,0,2015-08-05T16:00:00Z,47.58,close,Stock_Price,Microsoft
,,0,2015-08-05T16:00:00Z,26959655.0,volume,Stock_Price,Microsoft
,,0,2015-08-05T16:00:00Z,47.54,low,Stock_Price,Microsoft
,,0,2015-08-05T16:00:00Z,48.41,high,Stock_Price,Microsoft
,,0,2015-08-06T16:00:00Z,27368000.0,volume,Stock_Price,Microsoft
,,0,2015-08-06T16:00:00Z,46.33,low,Stock_Price,Microsoft
,,0,2015-08-06T16:00:00Z,47.71,open,Stock_Price,Microsoft
,,0,2015-08-06T16:00:00Z,47.77,high,Stock_Price,Microsoft
,,0,2015-08-06T16:00:00Z,46.62,close,Stock_Price,Microsoft
,,0,2015-08-07T16:00:00Z,46.39,open,Stock_Price,Microsoft
,,0,2015-08-07T16:00:00Z,46.26,low,Stock_Price,Microsoft
,,0,2015-08-07T16:00:00Z,46.78,high,Stock_Price,Microsoft
,,0,2015-08-07T16:00:00Z,46.74,close,Stock_Price,Microsoft
,,0,2015-08-07T16:00:00Z,19163038.0,volume,Stock_Price,Microsoft
,,0,2015-08-10T16:00:00Z,47.49,high,Stock_Price,Microsoft
,,0,2015-08-10T16:00:00Z,46.95,open,Stock_Price,Microsoft
,,0,2015-08-10T16:00:00Z,46.84,low,Stock_Price,Microsoft
,,0,2015-08-10T16:00:00Z,47.33,close,Stock_Price,Microsoft
,,0,2015-08-10T16:00:00Z,23079870.0,volume,Stock_Price,Microsoft
,,0,2015-08-11T16:00:00Z,46.82,open,Stock_Price,Microsoft
,,0,2015-08-11T16:00:00Z,45.9,low,Stock_Price,Microsoft
,,0,2015-08-11T16:00:00Z,46.41,close,Stock_Price,Microsoft
,,0,2015-08-11T16:00:00Z,46.94,high,Stock_Price,Microsoft
,,0,2015-08-11T16:00:00Z,29237402.0,volume,Stock_Price,Microsoft
,,0,2015-08-12T16:00:00Z,46.9,high,Stock_Price,Microsoft
,,0,2015-08-12T16:00:00Z,45.71,low,Stock_Price,Microsoft
,,0,2015-08-12T16:00:00Z,46.19,open,Stock_Price,Microsoft
,,0,2015-08-12T16:00:00Z,46.74,close,Stock_Price,Microsoft
,,0,2015-08-12T16:00:00Z,30198532.0,volume,Stock_Price,Microsoft
,,0,2015-08-13T16:00:00Z,46.49,low,Stock_Price,Microsoft
,,0,2015-08-13T16:00:00Z,46.73,close,Stock_Price,Microsoft
,,0,2015-08-13T16:00:00Z,22627241.0,volume,Stock_Price,Microsoft
,,0,2015-08-13T16:00:00Z,47.06,open,Stock_Price,Microsoft
,,0,2015-08-13T16:00:00Z,47.1,high,Stock_Price,Microsoft
,,0,2015-08-14T16:00:00Z,47.1,high,Stock_Price,Microsoft
,,0,2015-08-14T16:00:00Z,21473402.0,volume,Stock_Price,Microsoft
,,0,2015-08-14T16:00:00Z,47.0,close,Stock_Price,Microsoft
,,0,2015-08-14T16:00:00Z,46.53,open,Stock_Price,Microsoft
,,0,2015-08-14T16:00:00Z,46.52,low,Stock_Price,Microsoft
,,0,2015-08-17T16:00:00Z,47.45,high,Stock_Price,Microsoft
,,0,2015-08-17T16:00:00Z,47.32,close,Stock_Price,Microsoft
,,0,2015-08-17T16:00:00Z,21099746.0,volume,Stock_Price,Microsoft
,,0,2015-08-17T16:00:00Z,46.81,open,Stock_Price,Microsoft
,,0,2015-08-17T16:00:00Z,46.57,low,Stock_Price,Microsoft
,,0,2015-08-18T16:00:00Z,46.84,open,Stock_Price,Microsoft
,,0,2015-08-18T16:00:00Z,47.43,high,Stock_Price,Microsoft
,,0,2015-08-18T16:00:00Z,47.27,close,Stock_Price,Microsoft
,,0,2015-08-18T16:00:00Z,46.7,low,Stock_Price,Microsoft
,,0,2015-08-18T16:00:00Z,23574104.0,volume,Stock_Price,Microsoft
,,0,2015-08-19T16:00:00Z,47.08,high,Stock_Price,Microsoft
,,0,2015-08-19T16:00:00Z,46.78,open,Stock_Price,Microsoft
,,0,2015-08-19T16:00:00Z,46.3,low,Stock_Price,Microsoft
,,0,2015-08-19T16:00:00Z,31485511.0,volume,Stock_Price,Microsoft
,,0,2015-08-19T16:00:00Z,46.61,close,Stock_Price,Microsoft
,,0,2015-08-20T16:00:00Z,45.66,low,Stock_Price,Microsoft
,,0,2015-08-20T16:00:00Z,46.47,high,Stock_Price,Microsoft
,,0,2015-08-20T16:00:00Z,45.66,close,Stock_Price,Microsoft
,,0,2015-08-20T16:00:00Z,36238227.0,volume,Stock_Price,Microsoft
,,0,2015-08-20T16:00:00Z,46.07,open,Stock_Price,Microsoft
,,0,2015-08-21T16:00:00Z,43.07,close,Stock_Price,Microsoft
,,0,2015-08-21T16:00:00Z,43.07,low,Stock_Price,Microsoft
,,0,2015-08-21T16:00:00Z,70053084.0,volume,Stock_Price,Microsoft
,,0,2015-08-21T16:00:00Z,45.3,open,Stock_Price,Microsoft
,,0,2015-08-21T16:00:00Z,45.48,high,Stock_Price,Microsoft
,,0,2015-08-24T16:00:00Z,88753660.0,volume,Stock_Price,Microsoft
,,0,2015-08-24T16:00:00Z,40.45,open,Stock_Price,Microsoft
,,0,2015-08-24T16:00:00Z,39.72,low,Stock_Price,Microsoft
,,0,2015-08-24T16:00:00Z,43.31,high,Stock_Price,Microsoft
,,0,2015-08-24T16:00:00Z,41.68,close,Stock_Price,Microsoft
,,0,2015-08-25T16:00:00Z,70616597.0,volume,Stock_Price,Microsoft
,,0,2015-08-25T16:00:00Z,40.47,close,Stock_Price,Microsoft
,,0,2015-08-25T16:00:00Z,42.57,open,Stock_Price,Microsoft
,,0,2015-08-25T16:00:00Z,43.24,high,Stock_Price,Microsoft
,,0,2015-08-25T16:00:00Z,40.39,low,Stock_Price,Microsoft
,,0,2015-08-26T16:00:00Z,42.84,high,Stock_Price,Microsoft
,,0,2015-08-26T16:00:00Z,41.06,low,Stock_Price,Microsoft
,,0,2015-08-26T16:00:00Z,42.01,open,Stock_Price,Microsoft
,,0,2015-08-26T16:00:00Z,63407996.0,volume,Stock_Price,Microsoft
,,0,2015-08-26T16:00:00Z,42.71,close,Stock_Price,Microsoft
,,0,2015-08-27T16:00:00Z,42.93,low,Stock_Price,Microsoft
,,0,2015-08-27T16:00:00Z,43.9,close,Stock_Price,Microsoft
,,0,2015-08-27T16:00:00Z,43.23,open,Stock_Price,Microsoft
,,0,2015-08-27T16:00:00Z,50943211.0,volume,Stock_Price,Microsoft
,,0,2015-08-27T16:00:00Z,43.95,high,Stock_Price,Microsoft
,,0,2015-08-28T16:00:00Z,44.15,high,Stock_Price,Microsoft
,,0,2015-08-28T16:00:00Z,28246725.0,volume,Stock_Price,Microsoft
,,0,2015-08-28T16:00:00Z,43.93,close,Stock_Price,Microsoft
,,0,2015-08-28T16:00:00Z,43.4,open,Stock_Price,Microsoft
,,0,2015-08-28T16:00:00Z,43.39,low,Stock_Price,Microsoft
,,0,2015-08-31T16:00:00Z,43.93,high,Stock_Price,Microsoft
,,0,2015-08-31T16:00:00Z,43.1,low,Stock_Price,Microsoft
,,0,2015-08-31T16:00:00Z,34441662.0,volume,Stock_Price,Microsoft
,,0,2015-08-31T16:00:00Z,43.52,close,Stock_Price,Microsoft
,,0,2015-08-31T16:00:00Z,43.56,open,Stock_Price,Microsoft
,,0,2015-09-01T16:00:00Z,41.82,close,Stock_Price,Microsoft
,,0,2015-09-01T16:00:00Z,41.66,low,Stock_Price,Microsoft
,,0,2015-09-01T16:00:00Z,42.17,open,Stock_Price,Microsoft
,,0,2015-09-01T16:00:00Z,49688896.0,volume,Stock_Price,Microsoft
,,0,2015-09-01T16:00:00Z,42.59,high,Stock_Price,Microsoft
,,0,2015-09-02T16:00:00Z,43.38,high,Stock_Price,Microsoft
,,0,2015-09-02T16:00:00Z,42.36,open,Stock_Price,Microsoft
,,0,2015-09-02T16:00:00Z,37671518.0,volume,Stock_Price,Microsoft
,,0,2015-09-02T16:00:00Z,43.36,close,Stock_Price,Microsoft
,,0,2015-09-02T16:00:00Z,41.88,low,Stock_Price,Microsoft
,,0,2015-09-03T16:00:00Z,43.41,open,Stock_Price,Microsoft
,,0,2015-09-03T16:00:00Z,43.28,low,Stock_Price,Microsoft
,,0,2015-09-03T16:00:00Z,28285205.0,volume,Stock_Price,Microsoft
,,0,2015-09-03T16:00:00Z,43.98,high,Stock_Price,Microsoft
,,0,2015-09-03T16:00:00Z,43.5,close,Stock_Price,Microsoft
,,0,2015-09-04T16:00:00Z,42.2,low,Stock_Price,Microsoft
,,0,2015-09-04T16:00:00Z,37138775.0,volume,Stock_Price,Microsoft
,,0,2015-09-04T16:00:00Z,42.81,open,Stock_Price,Microsoft
,,0,2015-09-04T16:00:00Z,42.61,close,Stock_Price,Microsoft
,,0,2015-09-04T16:00:00Z,43.04,high,Stock_Price,Microsoft
,,0,2015-09-08T16:00:00Z,44.0,high,Stock_Price,Microsoft
,,0,2015-09-08T16:00:00Z,32469766.0,volume,Stock_Price,Microsoft
,,0,2015-09-08T16:00:00Z,43.2,low,Stock_Price,Microsoft
,,0,2015-09-08T16:00:00Z,43.89,close,Stock_Price,Microsoft
,,0,2015-09-08T16:00:00Z,43.3,open,Stock_Price,Microsoft
,,0,2015-09-09T16:00:00Z,42.91,low,Stock_Price,Microsoft
,,0,2015-09-09T16:00:00Z,43.07,close,Stock_Price,Microsoft
,,0,2015-09-09T16:00:00Z,33469485.0,volume,Stock_Price,Microsoft
,,0,2015-09-09T16:00:00Z,44.21,open,Stock_Price,Microsoft
,,0,2015-09-09T16:00:00Z,44.4,high,Stock_Price,Microsoft
,,0,2015-09-10T16:00:00Z,31366630.0,volume,Stock_Price,Microsoft
,,0,2015-09-10T16:00:00Z,43.79,high,Stock_Price,Microsoft
,,0,2015-09-10T16:00:00Z,43.12,open,Stock_Price,Microsoft
,,0,2015-09-10T16:00:00Z,42.75,low,Stock_Price,Microsoft
,,0,2015-09-10T16:00:00Z,43.29,close,Stock_Price,Microsoft
,,0,2015-09-11T16:00:00Z,43.59,high,Stock_Price,Microsoft
,,0,2015-09-11T16:00:00Z,43.14,open,Stock_Price,Microsoft
,,0,2015-09-11T16:00:00Z,42.94,low,Stock_Price,Microsoft
,,0,2015-09-11T16:00:00Z,43.48,close,Stock_Price,Microsoft
,,0,2015-09-11T16:00:00Z,27132527.0,volume,Stock_Price,Microsoft
,,0,2015-09-14T16:00:00Z,42.86,low,Stock_Price,Microsoft
,,0,2015-09-14T16:00:00Z,43.44,high,Stock_Price,Microsoft
,,0,2015-09-14T16:00:00Z,43.43,open,Stock_Price,Microsoft
,,0,2015-09-14T16:00:00Z,43.04,close,Stock_Price,Microsoft
,,0,2015-09-14T16:00:00Z,23656048.0,volume,Stock_Price,Microsoft
,,0,2015-09-15T16:00:00Z,43.08,low,Stock_Price,Microsoft
,,0,2015-09-15T16:00:00Z,28882206.0,volume,Stock_Price,Microsoft
,,0,2015-09-15T16:00:00Z,44.29,high,Stock_Price,Microsoft
,,0,2015-09-15T16:00:00Z,43.19,open,Stock_Price,Microsoft
,,0,2015-09-15T16:00:00Z,43.98,close,Stock_Price,Microsoft
,,0,2015-09-16T16:00:00Z,44.38,high,Stock_Price,Microsoft
,,0,2015-09-16T16:00:00Z,43.97,open,Stock_Price,Microsoft
,,0,2015-09-16T16:00:00Z,43.84,low,Stock_Price,Microsoft
,,0,2015-09-16T16:00:00Z,44.3,close,Stock_Price,Microsoft
,,0,2015-09-16T16:00:00Z,23372162.0,volume,Stock_Price,Microsoft
,,0,2015-09-17T16:00:00Z,44.25,close,Stock_Price,Microsoft
,,0,2015-09-17T16:00:00Z,45.0,high,Stock_Price,Microsoft
,,0,2015-09-17T16:00:00Z,44.29,open,Stock_Price,Microsoft
,,0,2015-09-17T16:00:00Z,44.08,low,Stock_Price,Microsoft
,,0,2015-09-17T16:00:00Z,32768161.0,volume,Stock_Price,Microsoft
,,0,2015-09-18T16:00:00Z,43.33,low,Stock_Price,Microsoft
,,0,2015-09-18T16:00:00Z,63143684.0,volume,Stock_Price,Microsoft
,,0,2015-09-18T16:00:00Z,43.99,high,Stock_Price,Microsoft
,,0,2015-09-18T16:00:00Z,43.48,close,Stock_Price,Microsoft
,,0,2015-09-18T16:00:00Z,43.5,open,Stock_Price,Microsoft
,,0,2015-09-21T16:00:00Z,26177224.0,volume,Stock_Price,Microsoft
,,0,2015-09-21T16:00:00Z,44.11,close,Stock_Price,Microsoft
,,0,2015-09-21T16:00:00Z,43.6,low,Stock_Price,Microsoft
,,0,2015-09-21T16:00:00Z,44.47,high,Stock_Price,Microsoft
,,0,2015-09-21T16:00:00Z,43.62,open,Stock_Price,Microsoft
,,0,2015-09-22T16:00:00Z,28085903.0,volume,Stock_Price,Microsoft
,,0,2015-09-22T16:00:00Z,44.05,high,Stock_Price,Microsoft
,,0,2015-09-22T16:00:00Z,43.31,low,Stock_Price,Microsoft
,,0,2015-09-22T16:00:00Z,43.38,open,Stock_Price,Microsoft
,,0,2015-09-22T16:00:00Z,43.9,close,Stock_Price,Microsoft
,,0,2015-09-23T16:00:00Z,17145238.0,volume,Stock_Price,Microsoft
,,0,2015-09-23T16:00:00Z,43.93,open,Stock_Price,Microsoft
,,0,2015-09-23T16:00:00Z,43.51,low,Stock_Price,Microsoft
,,0,2015-09-23T16:00:00Z,44.17,high,Stock_Price,Microsoft
,,0,2015-09-23T16:00:00Z,43.87,close,Stock_Price,Microsoft
,,0,2015-09-24T16:00:00Z,43.27,low,Stock_Price,Microsoft
,,0,2015-09-24T16:00:00Z,43.45,open,Stock_Price,Microsoft
,,0,2015-09-24T16:00:00Z,43.91,close,Stock_Price,Microsoft
,,0,2015-09-24T16:00:00Z,44.13,high,Stock_Price,Microsoft
,,0,2015-09-24T16:00:00Z,27905607.0,volume,Stock_Price,Microsoft
,,0,2015-09-25T16:00:00Z,43.76,low,Stock_Price,Microsoft
,,0,2015-09-25T16:00:00Z,43.94,close,Stock_Price,Microsoft
,,0,2015-09-25T16:00:00Z,29384601.0,volume,Stock_Price,Microsoft
,,0,2015-09-25T16:00:00Z,44.73,high,Stock_Price,Microsoft
,,0,2015-09-25T16:00:00Z,44.48,open,Stock_Price,Microsoft
,,0,2015-09-28T16:00:00Z,44.09,high,Stock_Price,Microsoft
,,0,2015-09-28T16:00:00Z,27613785.0,volume,Stock_Price,Microsoft
,,0,2015-09-28T16:00:00Z,43.29,close,Stock_Price,Microsoft
,,0,2015-09-28T16:00:00Z,43.83,open,Stock_Price,Microsoft
,,0,2015-09-28T16:00:00Z,43.21,low,Stock_Price,Microsoft
,,0,2015-09-29T16:00:00Z,43.44,close,Stock_Price,Microsoft
,,0,2015-09-29T16:00:00Z,43.37,open,Stock_Price,Microsoft
,,0,2015-09-29T16:00:00Z,43.05,low,Stock_Price,Microsoft
,,0,2015-09-29T16:00:00Z,43.57,high,Stock_Price,Microsoft
,,0,2015-09-29T16:00:00Z,32763557.0,volume,Stock_Price,Microsoft
,,0,2015-09-30T16:00:00Z,43.66,low,Stock_Price,Microsoft
,,0,2015-09-30T16:00:00Z,44.3,high,Stock_Price,Microsoft
,,0,2015-09-30T16:00:00Z,34958880.0,volume,Stock_Price,Microsoft
,,0,2015-09-30T16:00:00Z,44.26,close,Stock_Price,Microsoft
,,0,2015-09-30T16:00:00Z,43.88,open,Stock_Price,Microsoft
,,0,2015-10-01T16:00:00Z,28657859.0,volume,Stock_Price,Microsoft
,,0,2015-10-01T16:00:00Z,44.75,high,Stock_Price,Microsoft
,,0,2015-10-01T16:00:00Z,43.75,low,Stock_Price,Microsoft
,,0,2015-10-01T16:00:00Z,44.61,close,Stock_Price,Microsoft
,,0,2015-10-01T16:00:00Z,44.75,open,Stock_Price,Microsoft
,,0,2015-10-02T16:00:00Z,45.57,high,Stock_Price,Microsoft
,,0,2015-10-02T16:00:00Z,44.27,open,Stock_Price,Microsoft
,,0,2015-10-02T16:00:00Z,43.92,low,Stock_Price,Microsoft
,,0,2015-10-02T16:00:00Z,45.57,close,Stock_Price,Microsoft
,,0,2015-10-02T16:00:00Z,41839035.0,volume,Stock_Price,Microsoft
,,0,2015-10-05T16:00:00Z,46.89,high,Stock_Price,Microsoft
,,0,2015-10-05T16:00:00Z,45.7,low,Stock_Price,Microsoft
,,0,2015-10-05T16:00:00Z,46.63,close,Stock_Price,Microsoft
,,0,2015-10-05T16:00:00Z,34369286.0,volume,Stock_Price,Microsoft
,,0,2015-10-05T16:00:00Z,45.75,open,Stock_Price,Microsoft
,,0,2015-10-06T16:00:00Z,46.75,close,Stock_Price,Microsoft
,,0,2015-10-06T16:00:00Z,47.18,high,Stock_Price,Microsoft
,,0,2015-10-06T16:00:00Z,46.33,open,Stock_Price,Microsoft
,,0,2015-10-06T16:00:00Z,46.22,low,Stock_Price,Microsoft
,,0,2015-10-06T16:00:00Z,27510808.0,volume,Stock_Price,Microsoft
,,0,2015-10-07T16:00:00Z,27711492.0,volume,Stock_Price,Microsoft
,,0,2015-10-07T16:00:00Z,47.35,high,Stock_Price,Microsoft
,,0,2015-10-07T16:00:00Z,46.8,close,Stock_Price,Microsoft
,,0,2015-10-07T16:00:00Z,45.95,low,Stock_Price,Microsoft
,,0,2015-10-07T16:00:00Z,47.1,open,Stock_Price,Microsoft
,,0,2015-10-08T16:00:00Z,47.45,close,Stock_Price,Microsoft
,,0,2015-10-08T16:00:00Z,33772709.0,volume,Stock_Price,Microsoft
,,0,2015-10-08T16:00:00Z,46.56,open,Stock_Price,Microsoft
,,0,2015-10-08T16:00:00Z,46.5,low,Stock_Price,Microsoft
,,0,2015-10-08T16:00:00Z,47.52,high,Stock_Price,Microsoft
,,0,2015-10-09T16:00:00Z,28600632.0,volume,Stock_Price,Microsoft
,,0,2015-10-09T16:00:00Z,47.45,open,Stock_Price,Microsoft
,,0,2015-10-09T16:00:00Z,46.92,low,Stock_Price,Microsoft
,,0,2015-10-09T16:00:00Z,47.54,high,Stock_Price,Microsoft
,,0,2015-10-09T16:00:00Z,47.11,close,Stock_Price,Microsoft
,,0,2015-10-12T16:00:00Z,47.0,close,Stock_Price,Microsoft
,,0,2015-10-12T16:00:00Z,47.07,high,Stock_Price,Microsoft
,,0,2015-10-12T16:00:00Z,19769066.0,volume,Stock_Price,Microsoft
,,0,2015-10-12T16:00:00Z,46.5,low,Stock_Price,Microsoft
,,0,2015-10-12T16:00:00Z,46.98,open,Stock_Price,Microsoft
,,0,2015-10-13T16:00:00Z,19987816.0,volume,Stock_Price,Microsoft
,,0,2015-10-13T16:00:00Z,47.13,high,Stock_Price,Microsoft
,,0,2015-10-13T16:00:00Z,46.56,low,Stock_Price,Microsoft
,,0,2015-10-13T16:00:00Z,46.56,open,Stock_Price,Microsoft
,,0,2015-10-13T16:00:00Z,46.89,close,Stock_Price,Microsoft
,,0,2015-10-14T16:00:00Z,24697766.0,volume,Stock_Price,Microsoft
,,0,2015-10-14T16:00:00Z,46.65,open,Stock_Price,Microsoft
,,0,2015-10-14T16:00:00Z,47.1,high,Stock_Price,Microsoft
,,0,2015-10-14T16:00:00Z,46.53,low,Stock_Price,Microsoft
,,0,2015-10-14T16:00:00Z,46.68,close,Stock_Price,Microsoft
,,0,2015-10-15T16:00:00Z,46.53,low,Stock_Price,Microsoft
,,0,2015-10-15T16:00:00Z,27189370.0,volume,Stock_Price,Microsoft
,,0,2015-10-15T16:00:00Z,47.01,close,Stock_Price,Microsoft
,,0,2015-10-15T16:00:00Z,47.03,high,Stock_Price,Microsoft
,,0,2015-10-15T16:00:00Z,47.01,open,Stock_Price,Microsoft
,,0,2015-10-16T16:00:00Z,46.9,low,Stock_Price,Microsoft
,,0,2015-10-16T16:00:00Z,47.51,close,Stock_Price,Microsoft
,,0,2015-10-16T16:00:00Z,47.54,high,Stock_Price,Microsoft
,,0,2015-10-16T16:00:00Z,47.02,open,Stock_Price,Microsoft
,,0,2015-10-16T16:00:00Z,26450334.0,volume,Stock_Price,Microsoft
,,0,2015-10-19T16:00:00Z,47.42,open,Stock_Price,Microsoft
,,0,2015-10-19T16:00:00Z,47.62,close,Stock_Price,Microsoft
,,0,2015-10-19T16:00:00Z,47.88,high,Stock_Price,Microsoft
,,0,2015-10-19T16:00:00Z,47.02,low,Stock_Price,Microsoft
,,0,2015-10-19T16:00:00Z,29387581.0,volume,Stock_Price,Microsoft
,,0,2015-10-20T16:00:00Z,47.02,low,Stock_Price,Microsoft
,,0,2015-10-20T16:00:00Z,47.44,open,Stock_Price,Microsoft
,,0,2015-10-20T16:00:00Z,47.81,high,Stock_Price,Microsoft
,,0,2015-10-20T16:00:00Z,47.77,close,Stock_Price,Microsoft
,,0,2015-10-20T16:00:00Z,30802235.0,volume,Stock_Price,Microsoft
,,0,2015-10-21T16:00:00Z,47.11,low,Stock_Price,Microsoft
,,0,2015-10-21T16:00:00Z,47.2,close,Stock_Price,Microsoft
,,0,2015-10-21T16:00:00Z,47.92,open,Stock_Price,Microsoft
,,0,2015-10-21T16:00:00Z,47.99,high,Stock_Price,Microsoft
,,0,2015-10-21T16:00:00Z,25264710.0,volume,Stock_Price,Microsoft
,,0,2015-10-22T16:00:00Z,48.03,close,Stock_Price,Microsoft
,,0,2015-10-22T16:00:00Z,56637074.0,volume,Stock_Price,Microsoft
,,0,2015-10-22T16:00:00Z,47.53,open,Stock_Price,Microsoft
,,0,2015-10-22T16:00:00Z,48.95,high,Stock_Price,Microsoft
,,0,2015-10-22T16:00:00Z,47.09,low,Stock_Price,Microsoft
,,0,2015-10-23T16:00:00Z,52.3,open,Stock_Price,Microsoft
,,0,2015-10-23T16:00:00Z,52.87,close,Stock_Price,Microsoft
,,0,2015-10-23T16:00:00Z,54.07,high,Stock_Price,Microsoft
